date,monthly_return,nav,num_stocks,year
2011-05-01,-0.06915872,6.856351213319942,50,2011
2011-06-01,0.04814356,7.186440369339484,50,2011
2011-07-01,0.02616734,7.374490397873715,50,2011
2011-08-01,-0.025830620000000002,7.18400273871259,50,2011
2011-09-01,-0.10243912,6.448079820081283,50,2011
2011-10-01,0.04151026,6.715741289913609,50,2011
2011-11-01,-0.041847180000000005,6.434706455321162,50,2011
2011-12-01,-0.12532358,5.628286006091204,50,2011
2012-01-01,0.07684594,6.060796934818129,50,2012
2012-02-01,0.19124792000000002,7.219911742144472,50,2012
2012-03-01,-0.0390748,6.937795134802525,50,2012
2012-04-01,0.09721874000000003,7.612278836186157,50,2012
2012-05-01,0.020041339999999998,7.764839104516967,50,2012
2012-06-01,-0.03255156,7.512081478515936,50,2012
2012-07-01,-0.12383244,6.5818420995525,50,2012
2012-08-01,0.04938306,6.906873602865228,50,2012
2012-09-01,0.03321898,7.136312898941336,50,2012
2012-10-01,0.009078840000000001,7.20110234194076,50,2012
2012-11-01,-0.10878462,6.4177331600916245,50,2012
2012-12-01,0.22620438,7.8694525105755915,50,2012
2013-01-01,0.06269096,8.362796043137987,50,2013
2013-02-01,0.02148676,8.542485434645842,50,2013
2013-03-01,-0.045141440000000005,8.156865340946903,50,2013
2013-04-01,-0.033802059999999995,7.881146489280295,50,2013
2013-05-01,0.11926532000000001,8.821093947291185,50,2013
2013-06-01,-0.09441644,7.988237659882404,50,2013
2013-07-01,0.03842690000000001,8.295200869614938,50,2013
2013-08-01,0.1134519,9.236307169154404,50,2013
2013-09-01,0.022933500000000002,9.448128019618206,50,2013
2013-10-01,-0.01886392,9.26989928850637,50,2013
2013-11-01,0.030516059999999998,9.552780091388389,50,2013
2013-12-01,-0.05776014,9.001010175920582,50,2013
2014-01-01,-0.03315798,8.702554860527611,50,2014
2014-02-01,0.021545620000000005,8.890056800581691,50,2014
2014-03-01,0.04463568,9.28687053111428,50,2014
2014-04-01,-0.018692839999999995,9.113272546175445,50,2014
2014-05-01,0.0018447599999999991,9.130084346837727,50,2014
2014-06-01,0.04136874000000001,9.507784432360127,50,2014
2014-07-01,0.10791882,10.533853309114804,50,2014
2014-08-01,0.07075044,11.279128065630132,50,2014
2014-09-01,0.12938000000000002,12.73842165476136,50,2014
2014-10-01,-0.0062448799999999995,12.658871740137974,50,2014
2014-11-01,0.0145576,12.843154531382208,50,2014
2014-12-01,-0.007528420000000001,12.746465869945059,50,2014
2015-01-01,0.09325578000000001,13.935147486890164,50,2015
2015-02-01,0.03285462,14.392981462215895,50,2015
2015-03-01,0.11181446,16.002324912203573,50,2015
2015-04-01,0.17761078,18.844510321673482,50,2015
2015-05-01,0.12044272,21.11419440188391,50,2015
2015-06-01,0.03654392,21.885789832970804,50,2015
2015-07-01,-0.05026938,20.785604747257057,50,2015
2015-08-01,-0.08030736,19.116367704001377,50,2015
2015-09-01,-0.0326914,18.491426880842784,50,2015
2015-10-01,0.2329274,22.7985868664876,50,2015
2015-11-01,0.08048540000000001,24.6335402498716,50,2015
2015-12-01,0.1327938,27.904721667105,50,2015
2016-01-01,-0.25420782,20.811123204403472,50,2016
2016-02-01,-0.012853800000000002,20.54362118895871,50,2016
2016-03-01,0.20376708,24.729734891258953,50,2016
2016-04-01,-0.0036688000000000033,24.6390064398899,50,2016
2016-05-01,-0.027462920000000002,23.96234737715172,50,2016
2016-06-01,0.04688458,25.085811969743578,50,2016
2016-07-01,0.011660240000000002,25.37831855790566,50,2016
2016-08-01,0.06247223999999999,26.963758965651596,50,2016
2016-09-01,0.004868859999999999,27.095041733129097,50,2016
2016-10-01,0.04114484,28.209862890032017,50,2016
2016-11-01,0.02864536,29.017944568067627,50,2016
2016-12-01,-0.05621122,27.386810502004174,50,2016
2017-01-01,-0.038264179999999995,26.338876655329596,50,2017
2017-02-01,0.057497900000000005,27.85330675137007,50,2017
2017-03-01,-0.049104560000000005,26.485582378799016,50,2017
2017-04-01,-0.0948553,23.973284516583323,50,2017
2017-05-01,-0.08713584,21.88435223267184,50,2017
2017-06-01,0.06911772000000001,23.396948762671027,50,2017
2017-07-01,0.022936199999999997,23.9335858588814,50,2017
2017-08-01,0.06409854000000001,25.467693769400345,50,2017
2017-09-01,0.017872119999999995,25.92285544857032,50,2017
2017-10-01,-0.02575382,25.25524289546182,50,2017
2017-11-01,-0.09071734,22.964154438931626,50,2017
2017-12-01,-0.025015799999999998,22.3896877443182,50,2017
2018-01-01,-0.02238132,21.888576978212534,50,2018
2018-02-01,-0.0475768,20.847188529035513,50,2018
2018-03-01,0.11470949999999999,23.238559101606914,50,2018
2018-04-01,-0.09367796,21.061618291628946,50,2018
2018-05-01,-0.0348365,20.327905226012614,50,2018
2018-06-01,-0.12392447999999999,17.808780141389718,50,2018
2018-07-01,0.0535334,18.762144692210793,50,2018
2018-08-01,-0.06705464,17.504055834246685,50,2018
2018-09-01,0.020371400000000005,17.860637957268455,50,2018
2018-10-01,-0.11186431999999999,15.86266983741243,50,2018
2018-11-01,0.13165122,17.951009673964975,50,2018
2018-12-01,-0.08272685999999999,16.46597900980823,50,2018
2019-01-01,-0.044352119999999995,15.735677932847734,50,2019
2019-02-01,0.32590626,20.86403387650667,50,2019
2019-03-01,0.11147256,23.189801144647593,50,2019
2019-04-01,-0.02621512,22.58187772486452,50,2019
2019-05-01,-0.1279056,19.693529105339085,50,2019
2019-06-01,-0.04207438,18.864936078219987,50,2019
2019-07-01,-0.03668274,18.172918532946024,50,2019
2019-08-01,0.0012151800000000021,18.19500190008889,50,2019
2019-09-01,0.002986699999999997,18.249344912263883,50,2019
2019-10-01,-0.030183840000000003,17.698509605327295,50,2019
2019-11-01,0.018762020000000004,18.03056939651264,50,2019
2019-12-01,0.08222324,19.513101231338755,50,2019
2020-01-01,-0.049563340000000004,18.545966760555494,50,2020
2020-02-01,0.0102239,18.735578870118736,50,2020
2020-03-01,-0.0337743,18.102797808685686,50,2020
2020-04-01,-0.05803538,17.052195058795444,50,2020
2020-05-01,-0.04607042,16.266593270514814,50,2020
2020-06-01,0.0628416,17.2888120181832,50,2020
2020-07-01,0.08980708000000001,18.84146974220514,50,2020
2020-08-01,0.03435626,19.48879217545047,50,2020
2020-09-01,-0.06089346000000001,18.302052188666366,50,2020
2020-10-01,-0.014625960000000004,18.034367105437017,50,2020
2020-11-01,0.04871236000000001,18.912863688249224,50,2020
2020-12-01,-0.059036420000000006,17.796315924146995,50,2020
2021-01-01,-0.10497646000000001,15.928121677388415,50,2021
2021-02-01,0.08068066,17.21321304688042,50,2021
2021-03-01,0.06521102000000001,18.3357042271448,50,2021
2021-04-01,0.003731700000000005,18.404127574609237,50,2021
2021-05-01,0.009697099999999997,18.58259424011298,50,2021
2021-06-01,0.0626449,19.746698998025433,50,2021
2021-07-01,-0.08767306000000001,18.01544547196961,50,2021
2021-08-01,0.024672600000000003,18.459933351921325,50,2021
2021-09-01,0.043718200000000006,19.266968410187292,50,2021
2021-10-01,-0.027160959999999998,18.743659051876932,50,2021
2021-11-01,0.0119087,18.96687166442802,50,2021
2021-12-01,0.08314338,20.543841482634793,50,2021
2022-01-01,-0.08816381999999999,18.732617940051245,50,2022
2022-02-01,0.056324,19.787713912906693,50,2022
2022-03-01,-0.04948133999999999,18.808591312959425,50,2022
2022-04-01,-0.13600486000000003,16.25053148464316,50,2022
2022-05-01,0.18308948,19.225832843890107,50,2022
2022-06-01,0.03250154,19.850702019099113,50,2022
2022-07-01,0.07277026,21.29524276621148,50,2022
2022-08-01,0.013610740000000001,21.585086778739267,50,2022
2022-09-01,-0.07149158000000001,20.041934820490088,50,2022
2022-10-01,-0.010180180000000002,19.83790431646923,50,2022
2022-11-01,0.22931964,24.3871253926764,50,2022
2022-12-01,-0.00031588000000000276,24.37942198750736,50,2022
2023-01-01,0.1029941,26.890358613630895,50,2023
2023-02-01,-0.00722922,26.69596229533406,50,2023
2023-03-01,-0.05467218,25.236435839450344,50,2023
2023-04-01,-0.10263952000000001,22.646180178378366,50,2023
2023-05-01,-0.06305996,21.21811296217703,50,2023
2023-06-01,0.04295032000000001,22.129437703698684,50,2023
2023-07-01,0.13292040000000002,25.070891415049395,50,2023
2023-08-01,-0.036143180000000004,24.16474967387481,50,2023
2023-09-01,0.006383060000000001,24.318994720928135,50,2023
2023-10-01,-0.027872579999999997,23.641161595049486,50,2023
2023-11-01,0.018106740000000003,24.06922596134903,50,2023
2023-12-01,-0.03615492000000001,23.199005022254532,50,2023
2024-01-01,-0.14876347999999998,19.747840302606473,50,2024
2024-02-01,0.08809892,21.487603705598577,50,2024
2024-03-01,0.029027460000000005,22.11133426265869,50,2024
2024-04-01,-0.1381641,19.05634166445929,50,2024
2024-05-01,-0.06811342000000001,17.758349061004473,50,2024
2024-06-01,-0.18594606,14.456254021005991,50,2024
2024-07-01,0.10841602,16.023543546072457,50,2024
2024-08-01,0.029577480000000003,16.497479584835542,50,2024
2024-09-01,0.13630236,18.746124986300448,50,2024
2024-10-01,0.09950396000000002,20.61143865709229,50,2024
2024-11-01,0.05024576,21.64707605711127,50,2024
2024-12-01,-0.008062999999999997,21.47253568286278,50,2024
2025-01-01,-0.01442594,21.162774171453943,50,2025
2025-02-01,0.048362020000000006,22.18624867918928,50,2025
2025-03-01,0.0017858999999999974,22.225871100705444,50,2025
2025-04-01,-0.051079280000000005,21.090589607508605,50,2025
2025-05-01,0.1458455,24.166557194110503,50,2025
2025-06-01,0.03508700000000001,25.01448918638026,50,2025
2025-07-01,0.021366119999999995,25.548951764075163,50,2025
2025-08-01,0.07247162,27.400525687719547,50,2025
2025-09-01,-0.005633280000000002,27.246170854373432,50,2025
2025-10-01,0.038478660000000005,28.294566998980777,50,2025
2025-11-01,-0.008389259999999999,28.057196519838907,50,2025
2025-12-01,0.034788000000000006,29.033250272371063,50,2025
