date,return_0cost,return_001,return_002,year
2003-01-31,0.026309874790102633,0.025309874790102632,0.02430987479010263,2003
2003-02-28,-0.09935510767769093,-0.10035510767769093,-0.10135510767769093,2003
2003-03-31,-0.05453010176720252,-0.05553010176720252,-0.05653010176720252,2003
2003-04-30,0.02524626012515599,0.02424626012515599,0.023246260125155987,2003
2003-05-31,0.049716945211413094,0.04871694521141309,0.04771694521141309,2003
2003-06-30,0.018384764202412536,0.017384764202412535,0.016384764202412534,2003
2003-07-31,0.002527099064716377,0.0015270990647163769,0.0005270990647163768,2003
2003-08-31,-0.00771931251464154,-0.008719312514641541,-0.00971931251464154,2003
2003-09-30,-0.0727716733011337,-0.0737716733011337,-0.0747716733011337,2003
2003-10-31,-0.023577558517027614,-0.024577558517027615,-0.025577558517027615,2003
2003-11-30,-0.016533625428861592,-0.017533625428861593,-0.01853362542886159,2003
2003-12-31,0.06732266966526176,0.06632266966526176,0.06532266966526176,2003
2004-01-31,0.02790157716532416,0.02690157716532416,0.02590157716532416,2004
2004-02-29,-0.08849130191712438,-0.08949130191712439,-0.09049130191712439,2004
2004-03-31,0.03567143616744153,0.034671436167441526,0.033671436167441525,2004
2004-04-30,-0.012359129326334824,-0.013359129326334825,-0.014359129326334824,2004
2004-05-31,-0.028483273850237554,-0.029483273850237555,-0.030483273850237552,2004
2004-06-30,0.04271178162512462,0.04171178162512462,0.04071178162512462,2004
2004-07-31,0.06587939028456796,0.06487939028456796,0.06387939028456796,2004
2004-08-31,0.060369893247836634,0.05936989324783663,0.05836989324783663,2004
2004-09-30,-0.037450101491384113,-0.038450101491384114,-0.039450101491384115,2004
2004-10-31,-0.00816731709911294,-0.009167317099112941,-0.01016731709911294,2004
2004-11-30,0.027218971251713575,0.026218971251713574,0.025218971251713573,2004
2004-12-31,0.06281553494017701,0.06181553494017701,0.06081553494017701,2004
2005-01-31,-0.017557709974285605,-0.018557709974285606,-0.019557709974285603,2005
2005-02-28,-0.0013409917940092296,-0.0023409917940092296,-0.0033409917940092296,2005
2005-03-31,-0.052208340647166396,-0.0532083406471664,-0.0542083406471664,2005
2005-04-30,-0.05195291524907375,-0.05295291524907375,-0.05395291524907375,2005
2005-05-31,0.059004009878853486,0.058004009878853485,0.057004009878853484,2005
2005-06-30,0.08384892824520464,0.08284892824520464,0.08184892824520464,2005
2005-07-31,0.004938107449353221,0.003938107449353221,0.002938107449353221,2005
2005-08-31,0.06436185927520101,0.06336185927520101,0.062361859275201006,2005
2005-09-30,0.028897057050548455,0.027897057050548454,0.026897057050548456,2005
2005-10-31,-0.02672619977526645,-0.02772619977526645,-0.02872619977526645,2005
2005-11-30,0.028883773871006536,0.027883773871006535,0.026883773871006537,2005
2005-12-31,0.09389318696391147,0.09289318696391147,0.09189318696391147,2005
2006-01-31,0.006937278005841844,0.005937278005841844,0.004937278005841844,2006
2006-02-28,0.07629058292031242,0.07529058292031242,0.07429058292031242,2006
2006-03-31,-0.1358242503342917,-0.1368242503342917,-0.13782425033429171,2006
2006-04-30,0.05432736405346157,0.05332736405346157,0.05232736405346157,2006
2006-05-31,0.013726017186825626,0.012726017186825627,0.011726017186825626,2006
2006-06-30,-0.007603489446572506,-0.008603489446572507,-0.009603489446572506,2006
2006-07-31,0.013986449570253169,0.012986449570253168,0.011986449570253169,2006
2006-08-31,-0.10089651586503266,-0.10189651586503266,-0.10289651586503266,2006
2006-09-30,0.0068694464501474,0.0058694464501474,0.0048694464501474,2006
2006-10-31,0.028647136242690656,0.027647136242690655,0.026647136242690654,2006
2006-11-30,0.07245625011090835,0.07145625011090835,0.07045625011090835,2006
2006-12-31,-0.01971776289295235,-0.02071776289295235,-0.021717762892952353,2006
2007-01-31,-0.03575260489318195,-0.03675260489318195,-0.037752604893181954,2007
2007-02-28,-0.018805409991378978,-0.01980540999137898,-0.020805409991378976,2007
2007-03-31,0.04759410693576502,0.04659410693576502,0.045594106935765016,2007
2007-04-30,0.027080165475364234,0.026080165475364233,0.025080165475364236,2007
2007-05-31,-0.020352584591462226,-0.021352584591462227,-0.022352584591462228,2007
2007-06-30,0.03727469234617959,0.03627469234617959,0.03527469234617959,2007
2007-07-31,0.014280201268145897,0.013280201268145896,0.012280201268145897,2007
2007-08-31,0.049947441914887036,0.048947441914887035,0.047947441914887035,2007
2007-09-30,-0.02987176677005705,-0.03087176677005705,-0.03187176677005705,2007
2007-10-31,-0.009186666932860028,-0.01018666693286003,-0.011186666932860028,2007
2007-11-30,-0.012747308793885043,-0.013747308793885044,-0.014747308793885043,2007
2007-12-31,-0.07194253421763289,-0.07294253421763289,-0.07394253421763289,2007
2008-01-31,0.05247156539624778,0.05147156539624778,0.05047156539624778,2008
2008-02-29,0.04333997045460555,0.04233997045460555,0.04133997045460555,2008
2008-03-31,0.009199185146162631,0.008199185146162632,0.007199185146162631,2008
2008-04-30,-0.004044272452310201,-0.005044272452310201,-0.006044272452310201,2008
2008-05-31,-0.06928256683161872,-0.07028256683161872,-0.07128256683161872,2008
2008-06-30,-0.007395730732957548,-0.008395730732957548,-0.009395730732957547,2008
2008-07-31,-0.010018310371437349,-0.01101831037143735,-0.012018310371437349,2008
2008-08-31,-0.035409152457827775,-0.036409152457827776,-0.03740915245782778,2008
2008-09-30,-0.029994368902880337,-0.030994368902880338,-0.031994368902880335,2008
2008-10-31,0.001240476505669913,0.00024047650566991294,-0.0007595234943300871,2008
2008-11-30,0.08312843770854847,0.08212843770854847,0.08112843770854847,2008
2008-12-31,0.01856209082562577,0.017562090825625768,0.01656209082562577,2008
2009-01-31,0.023146325754099396,0.022146325754099395,0.021146325754099395,2009
2009-02-28,0.004803529820585928,0.003803529820585928,0.002803529820585928,2009
2009-03-31,-0.09709544297860537,-0.09809544297860537,-0.09909544297860537,2009
2009-04-30,0.017161319345957972,0.01616131934595797,0.015161319345957972,2009
2009-05-31,0.012244385765908377,0.011244385765908377,0.010244385765908377,2009
2009-06-30,0.1450107933814787,0.1440107933814787,0.1430107933814787,2009
2009-07-31,-0.0017112766374903533,-0.0027112766374903534,-0.0037112766374903534,2009
2009-08-31,0.025577157330598756,0.024577157330598755,0.023577157330598758,2009
2009-09-30,0.006998841390451973,0.005998841390451973,0.004998841390451973,2009
2009-10-31,-0.05565279491181248,-0.05665279491181248,-0.05765279491181248,2009
2009-11-30,0.07762290665980282,0.07662290665980281,0.07562290665980281,2009
2009-12-31,0.05046096672261094,0.04946096672261094,0.04846096672261094,2009
2010-01-31,0.05262118174079501,0.05162118174079501,0.05062118174079501,2010
2010-02-28,-0.04132699021074265,-0.042326990210742654,-0.043326990210742655,2010
2010-03-31,0.08642105234588615,0.08542105234588615,0.08442105234588615,2010
2010-04-30,-0.06853560455260685,-0.06953560455260685,-0.07053560455260685,2010
2010-05-31,0.04819408155439228,0.04719408155439228,0.04619408155439228,2010
2010-06-30,0.129939339992668,0.128939339992668,0.127939339992668,2010
2010-07-31,-0.04581046529680387,-0.04681046529680387,-0.04781046529680387,2010
2010-08-31,-0.02237128289388648,-0.023371282893886482,-0.02437128289388648,2010
2010-09-30,0.014422404587758845,0.013422404587758844,0.012422404587758845,2010
2010-10-31,-0.01890036322325334,-0.01990036322325334,-0.020900363223253338,2010
2010-11-30,-0.07675748789973716,-0.07775748789973716,-0.07875748789973716,2010
2010-12-31,0.02038051981467339,0.01938051981467339,0.01838051981467339,2010
2011-01-31,-0.04977561351670062,-0.050775613516700624,-0.051775613516700625,2011
2011-02-28,0.03508264845926045,0.03408264845926045,0.03308264845926045,2011
2011-03-31,-0.04188152227475096,-0.04288152227475096,-0.043881522274750964,2011
2011-04-30,0.09455054254388573,0.09355054254388573,0.09255054254388573,2011
2011-05-31,-0.03435807773491044,-0.03535807773491044,-0.03635807773491044,2011
2011-06-30,-0.008877232103696911,-0.009877232103696912,-0.010877232103696911,2011
2011-07-31,0.05386349292634092,0.05286349292634092,0.05186349292634092,2011
2011-08-31,-0.05908858681630935,-0.06008858681630935,-0.061088586816309354,2011
2011-09-30,0.027392686735175753,0.026392686735175752,0.02539268673517575,2011
2011-10-31,0.08113630384077082,0.08013630384077082,0.07913630384077082,2011
2011-11-30,-0.07989678204284115,-0.08089678204284115,-0.08189678204284115,2011
2011-12-31,0.02710736555486059,0.02610736555486059,0.025107365554860588,2011
2012-01-31,0.023275191048892065,0.022275191048892064,0.021275191048892063,2012
2012-02-29,0.05211238033236307,0.05111238033236307,0.050112380332363066,2012
2012-03-31,-0.05942486010934736,-0.06042486010934736,-0.06142486010934736,2012
2012-04-30,-0.058096075195304867,-0.05909607519530487,-0.06009607519530487,2012
2012-05-31,0.04356354568653075,0.04256354568653075,0.04156354568653075,2012
2012-06-30,0.025325069862800198,0.024325069862800197,0.023325069862800196,2012
2012-07-31,0.022756396648276347,0.021756396648276347,0.020756396648276346,2012
2012-08-31,0.028057930241374575,0.027057930241374574,0.026057930241374573,2012
2012-09-30,-0.02865469920054495,-0.029654699200544952,-0.03065469920054495,2012
2012-10-31,0.021748683434812115,0.020748683434812114,0.019748683434812113,2012
2012-11-30,0.025108920816418804,0.024108920816418803,0.023108920816418806,2012
2012-12-31,-0.030551249179290158,-0.031551249179290156,-0.032551249179290156,2012
2013-01-31,0.11200070840741447,0.11100070840741447,0.11000070840741447,2013
2013-02-28,0.03509593554704293,0.034095935547042926,0.033095935547042925,2013
2013-03-31,-0.056902851553779665,-0.057902851553779666,-0.05890285155377967,2013
2013-04-30,0.05088153869906373,0.04988153869906373,0.048881538699063726,2013
2013-05-31,-0.04493449561339284,-0.04593449561339284,-0.04693449561339284,2013
2013-06-30,0.05240309102343714,0.05140309102343714,0.05040309102343714,2013
2013-07-31,0.07292907240682575,0.07192907240682575,0.07092907240682575,2013
2013-08-31,-0.03642603142226533,-0.03742603142226533,-0.03842603142226533,2013
2013-09-30,0.06214319780741545,0.06114319780741545,0.06014319780741545,2013
2013-10-31,0.0317228128799082,0.030722812879908197,0.029722812879908196,2013
2013-11-30,0.054335490506362244,0.05333549050636224,0.05233549050636224,2013
2013-12-31,0.11371447895829727,0.11271447895829727,0.11171447895829727,2013
2014-01-31,-0.0046410267424919285,-0.0056410267424919286,-0.006641026742491929,2014
2014-02-28,-0.03272725641408464,-0.03372725641408464,-0.03472725641408464,2014
2014-03-31,-0.0402290055701435,-0.0412290055701435,-0.0422290055701435,2014
2014-04-30,-0.0361568515776738,-0.0371568515776738,-0.0381568515776738,2014
2014-05-31,0.00465679722153741,0.0036567972215374098,0.0026567972215374097,2014
2014-06-30,0.02776531327528624,0.02676531327528624,0.025765313275286243,2014
2014-07-31,0.024203833329650218,0.023203833329650217,0.022203833329650216,2014
2014-08-31,0.043694832940725584,0.04269483294072558,0.04169483294072558,2014
2014-09-30,0.009635021192921029,0.00863502119292103,0.007635021192921029,2014
2014-10-31,0.07137953954368674,0.07037953954368674,0.06937953954368674,2014
2014-11-30,-0.005705623369730408,-0.006705623369730408,-0.007705623369730408,2014
2014-12-31,0.12736481049659448,0.12636481049659448,0.12536481049659448,2014
2015-01-31,0.043484787630683266,0.042484787630683266,0.041484787630683265,2015
2015-02-28,-0.038441288325332945,-0.039441288325332946,-0.04044128832533295,2015
2015-03-31,-0.050250143851209794,-0.051250143851209795,-0.052250143851209796,2015
2015-04-30,0.04059828199397363,0.03959828199397363,0.03859828199397363,2015
2015-05-31,-0.003429652222586595,-0.004429652222586595,-0.005429652222586595,2015
2015-06-30,0.02336519396525475,0.02236519396525475,0.02136519396525475,2015
2015-07-31,0.010063045424355023,0.009063045424355022,0.008063045424355023,2015
2015-08-31,-0.020107130757625557,-0.021107130757625558,-0.022107130757625555,2015
2015-09-30,-0.037868686256612716,-0.03886868625661272,-0.03986868625661272,2015
2015-10-31,-0.07477864249722735,-0.07577864249722735,-0.07677864249722735,2015
2015-11-30,-0.008275420185313513,-0.009275420185313514,-0.010275420185313513,2015
2015-12-31,0.056232700053038515,0.055232700053038514,0.05423270005303851,2015
2016-01-31,0.020745346029860435,0.019745346029860434,0.018745346029860437,2016
2016-02-29,-0.05991040085717067,-0.06091040085717067,-0.06191040085717067,2016
2016-03-31,0.02447595290566154,0.02347595290566154,0.02247595290566154,2016
2016-04-30,0.030205451896684898,0.029205451896684897,0.0282054518966849,2016
2016-05-31,-0.03991645668344593,-0.04091645668344593,-0.04191645668344593,2016
2016-06-30,0.017409978770157084,0.016409978770157083,0.015409978770157083,2016
2016-07-31,0.01213269836080816,0.011132698360808161,0.01013269836080816,2016
2016-08-31,-0.05423244228847526,-0.055232442288475264,-0.056232442288475265,2016
2016-09-30,0.03410766255475685,0.03310766255475685,0.03210766255475685,2016
2016-10-31,0.03990001174851161,0.03890001174851161,0.03790001174851161,2016
2016-11-30,0.06875524785210073,0.06775524785210073,0.06675524785210073,2016
2016-12-31,0.06713923004159505,0.06613923004159505,0.06513923004159505,2016
2017-01-31,-0.06719956591296261,-0.06819956591296261,-0.06919956591296261,2017
2017-02-28,-0.03617821019734761,-0.037178210197347614,-0.038178210197347615,2017
2017-03-31,0.03737236517994512,0.03637236517994512,0.03537236517994512,2017
2017-04-30,0.0373033404545662,0.0363033404545662,0.0353033404545662,2017
2017-05-31,0.03737305133507582,0.03637305133507582,0.03537305133507582,2017
2017-06-30,0.22178008152534,0.22078008152534,0.21978008152534,2017
2017-07-31,0.04045836738246414,0.03945836738246414,0.03845836738246414,2017
2017-08-31,0.07165666828664476,0.07065666828664476,0.06965666828664475,2017
2017-09-30,0.061625264099666094,0.06062526409966609,0.05962526409966609,2017
2017-10-31,0.044906033301312,0.043906033301312,0.042906033301312,2017
2017-11-30,-0.00850195909971243,-0.00950195909971243,-0.01050195909971243,2017
2017-12-31,0.050849716098919695,0.049849716098919694,0.04884971609891969,2017
2018-01-31,-0.033781926436534174,-0.034781926436534175,-0.035781926436534175,2018
2018-02-28,-0.004167561355718824,-0.005167561355718824,-0.006167561355718824,2018
2018-03-31,-0.032899669350891295,-0.033899669350891296,-0.034899669350891296,2018
2018-04-30,-0.0015597871322390114,-0.0025597871322390114,-0.0035597871322390114,2018
2018-05-31,0.136801552475378,0.135801552475378,0.134801552475378,2018
2018-06-30,-0.09424973522402741,-0.09524973522402741,-0.09624973522402741,2018
2018-07-31,0.05625751570726128,0.05525751570726128,0.05425751570726128,2018
2018-08-31,-0.08018588521656159,-0.08118588521656159,-0.08218588521656159,2018
2018-09-30,-0.009138980396543372,-0.010138980396543373,-0.011138980396543373,2018
2018-10-31,0.05408118714911364,0.05308118714911364,0.05208118714911364,2018
2018-11-30,0.012468137721690985,0.011468137721690985,0.010468137721690985,2018
2018-12-31,-0.05062873231392749,-0.05162873231392749,-0.05262873231392749,2018
2019-01-31,-0.025540990038553826,-0.026540990038553827,-0.027540990038553828,2019
2019-02-28,0.04646444229530751,0.04546444229530751,0.04446444229530751,2019
2019-03-31,-0.031436089735705136,-0.03243608973570514,-0.03343608973570514,2019
2019-04-30,0.02087600374107078,0.019876003741070777,0.018876003741070776,2019
2019-05-31,0.011434510821352379,0.01043451082135238,0.009434510821352379,2019
2019-06-30,-0.027084252538554728,-0.02808425253855473,-0.029084252538554727,2019
2019-07-31,0.10189566208151274,0.10089566208151274,0.09989566208151274,2019
2019-08-31,0.04394069264973678,0.04294069264973678,0.04194069264973678,2019
2019-09-30,-0.10297246124616613,-0.10397246124616613,-0.10497246124616613,2019
2019-10-31,0.02951551368229416,0.028515513682294158,0.027515513682294157,2019
2019-11-30,-0.02764703551178677,-0.02864703551178677,-0.029647035511786768,2019
2019-12-31,0.04481088673132644,0.04381088673132644,0.042810886731326436,2019
2020-01-31,-0.05487010413174005,-0.05587010413174005,-0.056870104131740054,2020
2020-02-29,-0.011935511311205498,-0.012935511311205499,-0.013935511311205498,2020
2020-03-31,0.016817213830336925,0.015817213830336924,0.014817213830336925,2020
2020-04-30,0.06939971291565271,0.06839971291565271,0.06739971291565271,2020
2020-05-31,-0.027399709823164975,-0.028399709823164976,-0.029399709823164977,2020
2020-06-30,0.020435473386454267,0.019435473386454266,0.018435473386454265,2020
2020-07-31,-0.01732406177497616,-0.018324061774976162,-0.019324061774976163,2020
2020-08-31,-0.027179773433030918,-0.02817977343303092,-0.029179773433030916,2020
2020-09-30,0.08516641075375782,0.08416641075375782,0.08316641075375782,2020
2020-10-31,0.03129190619725946,0.03029190619725946,0.02929190619725946,2020
2020-11-30,-0.06074717181034457,-0.06174717181034457,-0.06274717181034457,2020
2020-12-31,0.052562605137982,0.051562605137982,0.050562605137982,2020
2021-01-31,0.12616579655161464,0.12516579655161464,0.12416579655161464,2021
2021-02-28,0.06596037231211753,0.06496037231211753,0.06396037231211753,2021
2021-03-31,-0.07502852395229258,-0.07602852395229258,-0.07702852395229258,2021
2021-04-30,-0.010334413463964463,-0.011334413463964462,-0.012334413463964463,2021
2021-05-31,0.07891350765922758,0.07791350765922758,0.07691350765922758,2021
2021-06-30,-0.03018207130877097,-0.03118207130877097,-0.03218207130877097,2021
2021-07-31,0.03343769007174579,0.03243769007174579,0.03143769007174579,2021
2021-08-31,0.05171519811863752,0.05071519811863752,0.04971519811863752,2021
2021-09-30,-0.04229624188802242,-0.04329624188802242,-0.04429624188802242,2021
2021-10-31,0.005627890744252212,0.004627890744252212,0.003627890744252212,2021
2021-11-30,-0.1701633538721496,-0.1711633538721496,-0.1721633538721496,2021
2021-12-31,-0.030664415129837894,-0.03166441512983789,-0.03266441512983789,2021
2022-01-31,-0.005037723697805441,-0.006037723697805441,-0.007037723697805441,2022
2022-02-28,-0.06002335413689126,-0.061023354136891264,-0.062023354136891265,2022
2022-03-31,0.08510972662257864,0.08410972662257864,0.08310972662257864,2022
2022-04-30,-0.0900986444656583,-0.0910986444656583,-0.0920986444656583,2022
2022-05-31,-0.006385926776775857,-0.007385926776775857,-0.008385926776775857,2022
2022-06-30,0.016140083561723213,0.015140083561723212,0.014140083561723213,2022
2022-07-31,0.08854701588756955,0.08754701588756955,0.08654701588756955,2022
2022-08-31,-0.07041471718599736,-0.07141471718599736,-0.07241471718599736,2022
2022-09-30,0.08022293569182792,0.07922293569182792,0.07822293569182792,2022
2022-10-31,-0.01051795671200115,-0.011517956712001148,-0.01251795671200115,2022
2022-11-30,-0.045311686303732626,-0.04631168630373263,-0.04731168630373263,2022
2022-12-31,0.03444788361971238,0.033447883619712376,0.032447883619712375,2022
2023-01-31,0.019914714847100886,0.018914714847100885,0.017914714847100888,2023
2023-02-28,-0.024245315796356737,-0.02524531579635674,-0.026245315796356736,2023
2023-03-31,0.012773231862365212,0.011773231862365213,0.010773231862365212,2023
2023-04-30,-0.012371909559945583,-0.013371909559945584,-0.014371909559945583,2023
2023-05-31,0.01518849999179812,0.01418849999179812,0.01318849999179812,2023
2023-06-30,0.0454993864339545,0.0444993864339545,0.0434993864339545,2023
2023-07-31,0.09654409575869737,0.09554409575869736,0.09454409575869736,2023
2023-08-31,-0.059472639643516734,-0.060472639643516735,-0.061472639643516735,2023
2023-09-30,0.13271402458077705,0.13171402458077705,0.13071402458077705,2023
2023-10-31,-0.09893618425695155,-0.09993618425695155,-0.10093618425695156,2023
2023-11-30,0.010424158591645845,0.009424158591645845,0.008424158591645844,2023
2023-12-31,0.041421192324939515,0.040421192324939514,0.039421192324939514,2023
2024-01-31,0.02444146735902722,0.023441467359027218,0.022441467359027217,2024
2024-02-29,-0.025487481803421138,-0.02648748180342114,-0.027487481803421136,2024
2024-03-31,-0.00258208766557279,-0.00358208766557279,-0.00458208766557279,2024
2024-04-30,-0.018321634973233848,-0.01932163497323385,-0.020321634973233846,2024
2024-05-31,-0.02364573615450102,-0.02464573615450102,-0.02564573615450102,2024
2024-06-30,0.055857182527078275,0.054857182527078274,0.05385718252707827,2024
2024-07-31,0.028641772266235533,0.027641772266235532,0.026641772266235535,2024
2024-08-31,-0.02936658847148448,-0.03036658847148448,-0.03136658847148448,2024
2024-09-30,0.058619559784353764,0.05761955978435376,0.05661955978435376,2024
2024-10-31,0.02589496519509933,0.02489496519509933,0.02389496519509933,2024
2024-11-30,0.05382729873251921,0.05282729873251921,0.051827298732519206,2024
2024-12-31,0.04370366018294625,0.042703660182946246,0.041703660182946245,2024
2025-01-31,-0.03688530768677782,-0.03788530768677782,-0.03888530768677782,2025
2025-02-28,-0.022033335804215903,-0.023033335804215904,-0.024033335804215905,2025
2025-03-31,0.05020463834972688,0.04920463834972688,0.04820463834972688,2025
2025-04-30,0.042639623831865606,0.041639623831865605,0.040639623831865604,2025
2025-05-31,0.007761853600147482,0.006761853600147482,0.005761853600147482,2025
2025-06-30,0.015399004594476871,0.01439900459447687,0.013399004594476871,2025
2025-07-31,0.07950765215897715,0.07850765215897715,0.07750765215897715,2025
2025-08-31,-0.023767652566512937,-0.02476765256651294,-0.025767652566512936,2025
2025-09-30,0.03914379697631126,0.03814379697631126,0.03714379697631126,2025
2025-10-31,-0.0022544773803059807,-0.0032544773803059807,-0.004254477380305981,2025
2025-11-30,-0.003110219811637255,-0.004110219811637255,-0.005110219811637255,2025
2025-12-31,0.06962408773895892,0.06862408773895892,0.06762408773895892,2025
